ID,Name,FullName,URL,Description,Size(KB),IsFork,Created,Updated,Language,Forks,Topics,Mined,Selected,Manual Check,Reproducible/Simulation,Launch + Config (linked),Notes,Complete:,20
R326,hunav_sim,robotics-upo/hunav_sim,https://github.com/robotics-upo/hunav_sim,A simulator of human navigation behaviors for Robotics based on ROS2,70468,FALSE,2022-07-04T14:59:13Z,2024-07-01T14:40:20Z,C++,8,[],yes,yes,MAYBE,,,,,
R327,cybergear_m5_ros2,project-sternbergia/cybergear_m5_ros2,https://github.com/project-sternbergia/cybergear_m5_ros2,,19432,FALSE,2023-10-08T08:46:10Z,2024-06-23T13:23:10Z,C++,4,"['cybergear', 'ros', 'ros2', 'xiaomi']",yes,yes,MAYBE,,,,,
R328,graceful_controller,mikeferguson/graceful_controller,https://github.com/mikeferguson/graceful_controller,A better local controller for ROS Navigation.,207,FALSE,2021-01-04T00:50:43Z,2024-06-18T13:12:37Z,C++,12,"['navigation', 'robotics', 'ros', 'ros2']",yes,no,no,,,,,
R329,rosbag2_editor,alesof/rosbag2_editor,https://github.com/alesof/rosbag2_editor,GUI for easy rosbag editing in ROS2.,224,FALSE,2024-01-17T18:29:35Z,2024-06-17T13:24:06Z,C++,3,"['robotics', 'ros2', 'rosbag']",yes,no,no,,,,,
R330,ros2-easy-test,felixdivo/ros2-easy-test,https://github.com/felixdivo/ros2-easy-test,A Python test framework for ROS2 allowing simple and expressive assertions based on message interactions.,165,FALSE,2023-03-18T23:53:56Z,2024-06-25T14:10:00Z,Python,5,"['nodes', 'ros', 'ros2', 'testing', 'testing-library']",yes,no,no,,,,,
R331,cpp-example-ros2-bridge,rerun-io/cpp-example-ros2-bridge,https://github.com/rerun-io/cpp-example-ros2-bridge,An example implementation of a ROS 2 to Rerun bridge,443,FALSE,2024-04-11T08:02:02Z,2024-07-03T09:17:06Z,C++,3,"['cpp', 'ros2', 'visualization']",yes,yes,MAYBE,,,,,
R332,system_metrics_collector,ros-tooling/system_metrics_collector,https://github.com/ros-tooling/system_metrics_collector,"[DEPRECATED] Lightweight, real-time system metrics collector for ROS2 systems",457,FALSE,2019-10-30T23:55:24Z,2023-01-28T08:23:52Z,C++,8,[],yes,no,no,,,,,
R333,duro_gps_driver,szenergy/duro_gps_driver,https://github.com/szenergy/duro_gps_driver,:blue_book: ROS/ROS2 driver for SwiftNav Duro Inertial GPS / GNSS receivers,546,FALSE,2020-03-30T16:38:47Z,2024-06-04T08:59:25Z,C++,14,"['driver', 'duro', 'gnss', 'gps', 'piksi', 'piksi-multi', 'ros', 'ros-driver', 'ros2', 'swiftnav', 'swiftnavigation', 'sze', 'szenergy', 'utm']",yes,no,no,,,,,
R334,autoware-github-actions,autowarefoundation/autoware-github-actions,https://github.com/autowarefoundation/autoware-github-actions,,379,FALSE,2021-11-19T06:37:53Z,2024-07-01T07:59:13Z,Python,19,"['autoware', 'github-actions', 'ros', 'ros2']",yes,no,no,,,,,
R335,slicer_ros2_module,rosmed/slicer_ros2_module,https://github.com/rosmed/slicer_ros2_module,"Slicer module that can interface directly with ROS 2 using ROS parameters, topics, tf...",2092,FALSE,2022-06-17T18:28:09Z,2024-07-03T19:02:40Z,C++,4,[],yes,no,no,,,,,
R336,ros_msft_onnx,ms-iot/ros_msft_onnx,https://github.com/ms-iot/ros_msft_onnx,"ONNX Runtime for the Robot Operating System (ROS), works on ROS1 and ROS2",9925,FALSE,2020-08-10T20:59:04Z,2024-05-24T16:45:20Z,C++,10,"['hardware-acceleration', 'onnx-runtime', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R337,ros2,foxglove/ros2,https://github.com/foxglove/ros2,Standalone TypeScript implementation of the ROS 2 protocol built on @foxglove/rtps,615,FALSE,2021-08-11T21:42:21Z,2023-04-07T22:40:27Z,TypeScript,3,"['networking', 'nodejs', 'protocol', 'robotics', 'ros', 'ros2', 'typescript', 'udp']",yes,no,no,,,,,
R338,aws-iot-robot-connectivity-samples-ros2,aws-samples/aws-iot-robot-connectivity-samples-ros2,https://github.com/aws-samples/aws-iot-robot-connectivity-samples-ros2,,462,FALSE,2022-11-18T19:16:04Z,2024-05-24T20:42:26Z,Python,9,[],yes,no,no,,,,,
R339,LeGO-LOAM-ROS2,fishros/LeGO-LOAM-ROS2,https://github.com/fishros/LeGO-LOAM-ROS2,支持ROS2 Humble版本的LeGO-LOAM,27368,FALSE,2024-03-14T12:21:14Z,2024-07-05T09:42:42Z,C++,4,[],yes,yes,MAYBE,,,,,
R340,sensors_for_ros,sloretz/sensors_for_ros,https://github.com/sloretz/sensors_for_ros,An Android app that publishes sensor and camera data on ROS 2 topics,211,FALSE,2022-04-01T19:44:07Z,2024-07-04T06:30:58Z,C++,5,"['android', 'ros-humble', 'ros2']",yes,no,no,,,,,
R341,roslibrust,Carter12s/roslibrust,https://github.com/Carter12s/roslibrust,A rust client for working with ROS's rosbridge.,1104,FALSE,2021-03-29T14:24:55Z,2024-06-29T18:59:56Z,Rust,6,"['ros', 'ros2', 'rust']",yes,no,no,,,,,
R342,iRC_ROS,CommonplaceRobotics/iRC_ROS,https://github.com/CommonplaceRobotics/iRC_ROS,ROS2 packages for the igus Robot Control,29703,FALSE,2023-03-08T14:05:22Z,2024-04-21T11:35:07Z,C++,7,[],yes,yes,MAYBE,,,,,
R343,unitree_a1_ros2,crystaldust/unitree_a1_ros2,https://github.com/crystaldust/unitree_a1_ros2,The UNOFFICIAL ROS2 driver for Unitree robotics dog A1,564,FALSE,2021-02-24T06:28:39Z,2024-01-31T17:41:24Z,C++,5,[],yes,no,no,,,,,
R344,ROS2_data_flow_scheduler,MusabTalhaCakin/ROS2_data_flow_scheduler,https://github.com/MusabTalhaCakin/ROS2_data_flow_scheduler,,5231,FALSE,2023-07-05T20:18:47Z,2024-02-14T16:04:42Z,C++,5,[],yes,yes,MAYBE,,,,,
R345,trac_ik,aprotyas/trac_ik,https://github.com/aprotyas/trac_ik,"ROS 2 port of `trac_ik`, an alternative Inverse Kinematics solver to the popular inverse Jacobian methods in KDL.",405,FALSE,2021-03-19T21:17:44Z,2024-06-24T09:53:45Z,C++,21,"['inverse-kinematics', 'kdl', 'robotics', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R346,isaac-ros2-control-sample,hijimasa/isaac-ros2-control-sample,https://github.com/hijimasa/isaac-ros2-control-sample,"This repository provides various utilities (operation with ros2_control, automatic sensor generation and sensor data publishing) for easy use of Isaac Sim.",30491,FALSE,2023-06-12T01:46:58Z,2024-06-29T14:28:23Z,Python,4,"['isaac-sim', 'ros2', 'ros2-control', 'ros2-humble', 'sensor-simulation']",yes,no,no,,,,,
R347,aerostack2,aerostack2/aerostack2,https://github.com/aerostack2/aerostack2,Aerostack2 is a ROS 2 framework developed to create autonomous multi-aerial-robots systems in an easy and powerful way.,7667,FALSE,2022-12-09T10:04:25Z,2024-07-04T15:06:21Z,C++,23,"['aerial-robotics', 'drones', 'robotics', 'ros2', 'swarm-robotics', 'uavs']",yes,yes,MAYBE,,,,,
R348,Spot-MuJoCo-ROS2,MindSpaceInc/Spot-MuJoCo-ROS2,https://github.com/MindSpaceInc/Spot-MuJoCo-ROS2,Simulation environment with SpotMini model in MuJoCo based on ROS2,9194,FALSE,2023-04-26T05:57:15Z,2024-06-14T01:44:05Z,C++,4,[],yes,no,no,,,,,
R349,crane_plus,rt-net/crane_plus,https://github.com/rt-net/crane_plus,CRANE+ V2 ROS 2 Packages,13115,FALSE,2020-09-15T04:48:05Z,2024-05-23T08:54:50Z,C++,7,"['crane-plus', 'robot', 'ros2']",yes,yes,MAYBE,,,,,
R350,former_robot,roasinc/former_robot,https://github.com/roasinc/former_robot,ROS2 packages for Former robot platform.,22202,FALSE,2022-10-31T02:42:03Z,2024-06-25T05:45:48Z,C++,5,[],yes,yes,MAYBE,,,,,
R351,naoqi_driver2,ros-naoqi/naoqi_driver2,https://github.com/ros-naoqi/naoqi_driver2,ROS2 driver for NAO and Pepper robots,1199,FALSE,2022-09-09T00:00:47Z,2024-04-30T08:08:35Z,C++,8,[],yes,yes,MAYBE,,,,,
R352,ros2_latency_evaluation,Barkhausen-Institut/ros2_latency_evaluation,https://github.com/Barkhausen-Institut/ros2_latency_evaluation,"This is the official source code used for obtaining results fro the paper ""Latency Analysis of Ros2 Multi-Node Systems""",320,FALSE,2021-06-10T07:03:29Z,2024-06-17T20:02:32Z,C++,4,[],yes,no,no,,,,,
R353,MPC_PID_ROS2_Control,lenhatquang2512/MPC_PID_ROS2_Control,https://github.com/lenhatquang2512/MPC_PID_ROS2_Control,Implement both advanced PID and MPC control algorithm to navigate Turtlebot3 robot with obstacles avoidance.Codes are written in C++ with ROS2 (Foxy) framework.,2617,FALSE,2023-07-15T18:14:02Z,2024-07-01T10:52:12Z,C++,3,[],yes,yes,MAYBE,,,,,
R354,ros2-android-test-app,YasuChiba/ros2-android-test-app,https://github.com/YasuChiba/ros2-android-test-app,,101340,FALSE,2022-03-19T04:37:11Z,2024-06-04T11:57:18Z,Java,6,[],yes,no,no,,,,,
R355,zenoh-c,eclipse-zenoh/zenoh-c,https://github.com/eclipse-zenoh/zenoh-c,C API for Zenoh,15060,FALSE,2020-01-21T15:41:23Z,2024-07-04T00:36:50Z,Rust,52,"['edge-computing', 'iot', 'messaging', 'micro-controllers', 'networking', 'robotics', 'ros2']",yes,no,no,,,,,
R356,ros2_control_py,Gepetto/ros2_control_py,https://github.com/Gepetto/ros2_control_py,Python bindings for ros2_control with pybind11,159,FALSE,2023-06-15T19:28:00Z,2024-05-30T04:22:39Z,Python,5,[],yes,no,no,,,,,
R357,YOLOv8-ROS-TensorRT,linClubs/YOLOv8-ROS-TensorRT,https://github.com/linClubs/YOLOv8-ROS-TensorRT,"YOLOv8-ROS-TensorRT-CPP detect, segment & pose including ros1 & ros2.",35872,FALSE,2023-10-10T16:33:19Z,2024-07-02T15:01:50Z,C++,5,[],yes,no,no,,,,,
R358,rclex,rclex/rclex,https://github.com/rclex/rclex,Rclex: ROS 2 Client Library for Elixir,9233,FALSE,2019-12-03T14:51:13Z,2024-07-02T07:54:22Z,Elixir,11,"['elixir', 'iot', 'pubsub', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R359,hunav_gazebo_wrapper,robotics-upo/hunav_gazebo_wrapper,https://github.com/robotics-upo/hunav_gazebo_wrapper,A ROS2 wrapper to use the HuNavSim with the Gazebo Simulator,174265,FALSE,2022-07-07T10:08:17Z,2024-07-01T14:39:02Z,C++,9,[],yes,yes,MAYBE,,,,,
R360,ros2_ql,DableUTeeF/ros2_ql,https://github.com/DableUTeeF/ros2_ql,,246,FALSE,2023-01-20T13:57:34Z,2023-02-18T18:10:10Z,Python,7,[],yes,no,no,,,,,
R361,Wall-e-simulation-ros2,Aryaman22102002/Wall-e-simulation-ros2,https://github.com/Aryaman22102002/Wall-e-simulation-ros2,Self-balancing and line-following bot simulation,94738,FALSE,2021-09-07T04:32:52Z,2024-07-04T09:00:39Z,Python,3,"['cpp11', 'gazebo-simulator', 'python3', 'ros2-foxy', 'rviz']",yes,yes,yes,yes,no,,,
R362,MicroROS-ESP32-WiFi-Controlled-Robot,noshluk2/MicroROS-ESP32-WiFi-Controlled-Robot,https://github.com/noshluk2/MicroROS-ESP32-WiFi-Controlled-Robot,ESP32 based differential drive mobile robot with MicroROS interface for Wifi controlling,137472,FALSE,2022-03-09T10:52:17Z,2024-06-28T09:39:08Z,C++,16,"['esp32', 'microros', 'mobile-robot', 'robotics', 'ros2']",yes,no,no,,,,,
R363,depthai_ros_driver,Serafadam/depthai_ros_driver,https://github.com/Serafadam/depthai_ros_driver,ROS2 driver for OAK cameras,15542,FALSE,2022-03-31T15:49:29Z,2024-04-02T18:06:07Z,C++,3,"['ai', 'computer-vision', 'cv', 'depthai', 'luxonis', 'oak', 'opencv', 'ros', 'ros2', 'ros2-galactic', 'vision']",yes,no,no,,,,,
R364,ros2-parameter-extension,danclapp4/ros2-parameter-extension,https://github.com/danclapp4/ros2-parameter-extension,Foxglove extension providing ROS2 parameter functionality over a rosbridge,285,FALSE,2022-08-11T19:35:29Z,2024-07-03T15:40:11Z,TypeScript,4,[],yes,no,no,,,,,
R365,S24_roboticsII_ws,eric565648/S24_roboticsII_ws,https://github.com/eric565648/S24_roboticsII_ws,ROS2 Workspace for S24 RoboticsII,3565,FALSE,2024-03-01T16:27:18Z,2024-04-19T15:34:11Z,Python,10,[],yes,no,no,,,,,
R366,ros2_timer_latency_measurement,hsgwa/ros2_timer_latency_measurement,https://github.com/hsgwa/ros2_timer_latency_measurement,,474,FALSE,2020-04-29T07:36:45Z,2024-02-28T07:13:19Z,C++,4,[],yes,no,no,,,,,
R367,learm_ros2,andrewda/learm_ros2,https://github.com/andrewda/learm_ros2,A collection of ROS 2 packages for controlling the Hiwonder LeArm.,8551,FALSE,2022-05-12T23:52:23Z,2024-06-20T18:59:20Z,Python,3,"['hiwonder', 'learm', 'ros2', 'ros2-galactic', 'xarm']",yes,no,no,,,,,
R368,hakoniwa-ros2sim,toppers/hakoniwa-ros2sim,https://github.com/toppers/hakoniwa-ros2sim,hakoniwa ros2 simulator,28269,FALSE,2022-04-21T10:44:42Z,2024-02-25T09:54:47Z,C#,3,"['docker', 'hakoniwa', 'ros2', 'toppers', 'unity']",yes,no,no,,,,,
R369,isaac_ros_apriltag,NVIDIA-AI-IOT/isaac_ros_apriltag,https://github.com/NVIDIA-AI-IOT/isaac_ros_apriltag,CUDA-accelerated Apriltag detection,902,FALSE,2021-01-25T19:29:16Z,2024-04-08T16:40:04Z,C++,15,"['apriltag', 'apriltags', 'ros', 'ros2', 'ros2-foxy']",yes,yes,MAYBE,,,,,
R370,interbotix_ros_rovers,Interbotix/interbotix_ros_rovers,https://github.com/Interbotix/interbotix_ros_rovers,ROS Packages for Interbotix Rovers,24505,FALSE,2020-03-11T23:56:45Z,2024-06-14T20:57:11Z,Shell,29,"['interbotix', 'mobile-robotics', 'mobile-robots', 'robotics', 'ros', 'ros2']",yes,no,no,,,,,
R371,ROS2-Point-Cloud-Clustering-and-Segmentation-for-Autonomous-Behaviour,noshluk2/ROS2-Point-Cloud-Clustering-and-Segmentation-for-Autonomous-Behaviour,https://github.com/noshluk2/ROS2-Point-Cloud-Clustering-and-Segmentation-for-Autonomous-Behaviour,This repository contains code for ros2 based course which teaches about point cloud processing .,35315,FALSE,2023-03-16T02:29:04Z,2024-06-20T19:54:09Z,C++,7,[],yes,yes,MAYBE,,,,,
R372,ros_amr_interop,inorbit-ai/ros_amr_interop,https://github.com/inorbit-ai/ros_amr_interop,,7453,FALSE,2021-06-07T16:31:12Z,2024-07-01T13:55:39Z,Python,22,"['amr', 'interop', 'interoperability', 'robotics', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R373,ornis,juraph-dev/ornis,https://github.com/juraph-dev/ornis,"A Terminal User Interface for ROS2, built with NotCurses",70728,FALSE,2023-02-12T20:11:09Z,2024-06-24T06:28:08Z,C++,4,"['cpp', 'notcurses', 'ros', 'ros2', 'terminal-user-interface']",yes,no,no,,,,,
R374,ADAS-ROS2-Gazebo-Simulator,Viplav04/ADAS-ROS2-Gazebo-Simulator,https://github.com/Viplav04/ADAS-ROS2-Gazebo-Simulator,ADAS Application with ROS2 using Camera and LIDAR using Gazebo Simulator.,1186,FALSE,2019-12-02T11:31:50Z,2024-05-09T06:45:29Z,C++,5,[],yes,no,no,,,,,
R375,openai_ros2,siw-engineering/openai_ros2,https://github.com/siw-engineering/openai_ros2,"Package containing environments to work with openai, uses rclpy",383,FALSE,2019-10-11T04:49:35Z,2023-01-31T17:37:50Z,Python,5,[],yes,no,no,,,,,
R376,ros2labview_guide,SynapseProgramming/ros2labview_guide,https://github.com/SynapseProgramming/ros2labview_guide,Guide for DDS communication between ROS2 and Labview 2018++,8237,FALSE,2020-08-14T05:38:10Z,2024-05-29T09:19:11Z,,4,"['dds', 'labview', 'ros2-foxy', 'rti']",yes,no,no,,,,,
R377,MixNet,TUMFTM/MixNet,https://github.com/TUMFTM/MixNet,Structured Deep Neural Motion Prediction of Opposing Vehicles for an Autonomous Racecar,5049,FALSE,2022-07-25T16:25:54Z,2024-07-01T20:04:21Z,Python,5,"['prediction-algorithm', 'ros2']",yes,yes,MAYBE,,,,,
R378,multi_lidar_calibration_ros2,pixmoving-moveit/multi_lidar_calibration_ros2,https://github.com/pixmoving-moveit/multi_lidar_calibration_ros2,This repo contains a ROS2 package that implements NDT & ICP registration of PCL for multiple LiDAR extrinsics calibration.,25306,FALSE,2023-05-01T05:02:12Z,2024-06-26T07:44:59Z,C++,3,[],yes,yes,MAYBE,,,,,
R379,ROS2-Ultimate-guide-for-Custom-Robotic-Arms-and-Kuka-Kr210,noshluk2/ROS2-Ultimate-guide-for-Custom-Robotic-Arms-and-Kuka-Kr210,https://github.com/noshluk2/ROS2-Ultimate-guide-for-Custom-Robotic-Arms-and-Kuka-Kr210,,15338,FALSE,2021-10-12T07:28:41Z,2024-04-29T18:42:55Z,Python,11,[],yes,yes,MAYBE,,,,,
R380,roscon-2023-realtime-workshop,ros-realtime/roscon-2023-realtime-workshop,https://github.com/ros-realtime/roscon-2023-realtime-workshop,Exercises for the real-time workshop for ROScon 2023,52000,FALSE,2023-06-14T00:02:05Z,2024-06-24T09:12:41Z,JavaScript,18,"['cpp', 'linux', 'real-time', 'ros', 'ros2']",yes,no,no,,,,,
R381,techman_robot_grasp_ros2,JuFengWu/techman_robot_grasp_ros2,https://github.com/JuFengWu/techman_robot_grasp_ros2,this is ros2 demo by using techman robot and robotiq gripper,3395,FALSE,2019-09-19T23:15:04Z,2024-05-29T07:49:26Z,C++,4,[],yes,yes,MAYBE,,,,,
R382,neo_simulation2,neobotix/neo_simulation2,https://github.com/neobotix/neo_simulation2,ROS 2 simulation packages for the Neobotix robots,34830,FALSE,2021-02-16T15:49:39Z,2024-07-02T18:18:28Z,Python,11,"['gazebo', 'robotics', 'ros2', 'simulation']",yes,yes,yes,yes,no,,,
R383,visual_robot_localization,lasuomela/visual_robot_localization,https://github.com/lasuomela/visual_robot_localization,"Hloc ROS2 bindings for the WACV 2023 paper ""Benchmarking Visual Localization for Autonomous Navigation""",71543,FALSE,2021-12-10T11:36:57Z,2024-06-25T05:30:48Z,Python,8,[],yes,yes,MAYBE,,,,,
R384,Omron_AMR_ROS2,OmronAPAC/Omron_AMR_ROS2,https://github.com/OmronAPAC/Omron_AMR_ROS2,,46747,FALSE,2021-05-18T06:00:09Z,2024-04-19T09:25:50Z,Python,4,[],yes,no,no,,,,,
R385,ros_team_workspace,StoglRobotics/ros_team_workspace,https://github.com/StoglRobotics/ros_team_workspace,RosTeamWorkspace is a framework for boosting collaboration in teams when developing software for robots using Robot Operating System (ROS1 and ROS2).,56128,FALSE,2021-01-17T20:47:22Z,2024-07-02T15:13:41Z,Shell,17,"['robotics', 'ros', 'ros2', 'ros2-control', 'ros2-controllers', 'workspace']",yes,no,no,,,,,
R386,ros2_course_packages,riotu-lab/ros2_course_packages,https://github.com/riotu-lab/ros2_course_packages,,13728,FALSE,2023-02-21T16:19:19Z,2024-06-20T10:12:33Z,Python,6,[],yes,no,no,,,,,
R387,ros2_with_vscode,ErickKramer/ros2_with_vscode,https://github.com/ErickKramer/ros2_with_vscode,Vscode setup that I use to work with ROS2,2572,FALSE,2022-03-05T18:31:48Z,2024-06-18T14:35:56Z,Shell,2,[],yes,no,no,,,,,
R388,robot-ws,MingkaiSheng/robot-ws,https://github.com/MingkaiSheng/robot-ws,ROS2 workspace,1517,FALSE,2023-06-15T07:44:12Z,2023-06-20T08:11:02Z,,6,[],yes,no,no,,,,,
R389,ros2_control_bolt,PaulRouanet/ros2_control_bolt,https://github.com/PaulRouanet/ros2_control_bolt,,1549,FALSE,2021-07-12T09:40:52Z,2021-08-31T15:32:17Z,C++,8,[],yes,yes,MAYBE,,,,,
R390,unmanned_systems_ros2_pkg,jn89b/unmanned_systems_ros2_pkg,https://github.com/jn89b/unmanned_systems_ros2_pkg,,1604,FALSE,2022-09-08T20:10:01Z,2023-10-18T15:04:50Z,Python,12,[],yes,yes,MAYBE,,,,,
R391,ROS2-Ultimate-Course-for-Beginners,noshluk2/ROS2-Ultimate-Course-for-Beginners,https://github.com/noshluk2/ROS2-Ultimate-Course-for-Beginners,This is the course Repository uploaded on UDEMY,8259,FALSE,2021-05-09T03:51:16Z,2024-06-27T20:36:50Z,Python,4,[],yes,yes,MAYBE,,,,,
R392,vision_msgs_rviz_plugins,NovoG93/vision_msgs_rviz_plugins,https://github.com/NovoG93/vision_msgs_rviz_plugins,RVIZ2 plugins for visualization of vision_msgs,56667,FALSE,2022-06-29T09:44:21Z,2024-06-11T14:19:00Z,C++,7,"['ros2', 'rviz2-plugin', 'vision-msgs', 'visualization']",yes,yes,MAYBE,,,,,
R393,reachy_2023,pollen-robotics/reachy_2023,https://github.com/pollen-robotics/reachy_2023,Reachy 2023 workspace,31028,FALSE,2022-11-28T13:48:52Z,2024-07-02T09:14:08Z,Python,7,"['robotics', 'ros2', 'rust']",yes,yes,MAYBE,,,,,
R394,ROS2Mower,MS71/ROS2Mower,https://github.com/MS71/ROS2Mower,autonomous ROS2 lawn mower,22746,FALSE,2019-08-13T09:05:15Z,2024-01-29T13:47:47Z,C,3,[],yes,no,no,,,,,
R395,isaac_ros_tutorial,rbonghi/isaac_ros_tutorial,https://github.com/rbonghi/isaac_ros_tutorial,Set of tutorial to start with Isaac ROS and deploy your docker container,277,FALSE,2021-11-24T10:43:29Z,2024-06-03T21:21:41Z,Dockerfile,18,"['camera', 'isaacros', 'ros', 'ros-foxy', 'ros2', 'tutorial']",yes,no,no,,,,,
R396,jetbot_ros2,rosterloh/jetbot_ros2,https://github.com/rosterloh/jetbot_ros2,,5114,FALSE,2019-05-10T16:15:10Z,2023-12-17T03:25:46Z,C++,4,[],yes,yes,MAYBE,,,,,
R397,stonefish_ros2,patrykcieslak/stonefish_ros2,https://github.com/patrykcieslak/stonefish_ros2,ROS2 package implementing an interface for the Stonefish library.,282,FALSE,2022-09-28T13:14:10Z,2024-07-04T17:04:37Z,C++,4,"['auv', 'iauv', 'marine', 'research', 'robotics', 'ros', 'ros2', 'rov', 'simulation', 'simulator', 'underwater']",yes,yes,yes,yes,no,,,
R398,Arctos,coen132/Arctos,https://github.com/coen132/Arctos,ROS2 package for the Arctos arm,6331,FALSE,2023-08-02T13:52:33Z,2024-06-07T20:40:35Z,C++,4,[],yes,yes,MAYBE,,,,,
R399,blue,Robotic-Decision-Making-Lab/blue,https://github.com/Robotic-Decision-Making-Lab/blue,ROS 2 platform for underwater robotics research and development.,12203,FALSE,2023-03-08T20:47:27Z,2024-07-03T08:26:25Z,Python,9,"['robotics', 'ros2', 'underwater-robotics', 'underwater-vehicles']",yes,yes,MAYBE,,,,,
R400,fanuc_ros2_drivers,UofI-CDACS/fanuc_ros2_drivers,https://github.com/UofI-CDACS/fanuc_ros2_drivers,ROS2 Drivers for FANUC,182,FALSE,2023-06-08T21:36:27Z,2024-06-06T17:03:35Z,Python,2,[],yes,yes,MAYBE,,,,,
R401,rosbag2nuscenes,linklab-uva/rosbag2nuscenes,https://github.com/linklab-uva/rosbag2nuscenes,Convert ROS2 bag files to the nuScenes format,1629,FALSE,2022-02-15T14:49:34Z,2024-06-15T06:31:41Z,Jupyter Notebook,4,[],yes,yes,MAYBE,,,,,
R402,ros2_bevfusion_demo,SeungHwi0613/ros2_bevfusion_demo,https://github.com/SeungHwi0613/ros2_bevfusion_demo,,33727,FALSE,2023-08-08T06:56:46Z,2024-04-08T08:49:38Z,Python,5,[],yes,no,no,,,,,
R403,awesome-webots,lukicdarkoo/awesome-webots,https://github.com/lukicdarkoo/awesome-webots,Awesome Webots,787,FALSE,2020-05-28T19:38:55Z,2024-06-12T02:47:47Z,,18,"['machine-learning', 'robot', 'ros', 'ros2', 'simulator', 'webots']",yes,no,no,,,,,
R404,robochain,NoneJou072/robochain,https://github.com/NoneJou072/robochain,A simulation framework based on ROS2 and LLMs(like GPT) for robot interaction tasks in the era of large models,332,FALSE,2023-04-27T06:05:24Z,2024-06-20T08:42:43Z,Python,12,[],yes,no,no,,,,,
